created_at,text,author_id,username
2022-12-16 02:59:17,お疲れ様でした！ #ナインティナインANN,1971046736,yk_k_k
2022-12-16 02:59:16,わーわー言うとります、お時間です、さようなら！来週はいよいよ岡-1グランプリ！今年も楽しみです。#ナインティナインANN,2656897453,ENEXP_ht1211
2022-12-16 02:59:15,わーわー言うとります お時間です さようなら  #ナインティナインANN,94310561,hpns_is_god
2022-12-16 02:59:12,わーわー言うとります お時間です さようなら  今週もお疲れ様でした!来週は年に一度の岡-1グランプリ!楽しみにしています!!   #ナインティナインANN,2854181665,NGP5680r
2022-12-16 02:59:07,来週は岡-1グランプリ わーわー言うとります、お時間です　 さようなら　#ナインティナインANN  ナインティナインのオールナイトニッポン │ ニッポン放送 | https://t.co/hGG33rjx7z,2938056350,rn_totty0121
2022-12-16 02:59:05,わーわーお時間さようなら  来週は岡-１GPですね！ 職人の皆さんも一休みできますね☺️ お疲れ様でした！ #ナインティナインANN,875506880960802816,nigeyakumitu307
2022-12-16 02:59:05,ワーワー言うとります😆😆 お時間です🕒 さようなら👋👋 #ナインティナインANN,1407197335,sh_gaki
2022-12-16 02:59:03,わーわー言うとります！ お時間です！ さようなら！  #ナインティナインANN #ニッポン放送,841903491207598080,kuniPooh_S
2022-12-16 02:59:03,お時間です #ナインティナインANN,1971046736,yk_k_k
2022-12-16 02:59:03,#ナインティナインANN わーわー言うとります お時間です さようなら  通常回今年ラスト、お疲れ様でした！！,972038447333392385,hiromun062016
2022-12-16 02:59:01,わーわー言うとります お時間です さようなら お疲れ様でした！  #ナインティナインann,854361600630824960,nogibingokeyaki
2022-12-16 02:58:59,わーわー言うとります！お時間です！さようなら！ 岡村しゃん・やべっち！今週も生放送お疲れ様でした！また来週も楽しみです‼️ 今週もネタもトークも面白かった〜！来週のSPWの岡-1も出川さんとの特別企画も楽しみ！ #ナインティナインANN #ナインティナイン #ナイナイ #岡村隆史 #矢部浩之 #やべっち,1257990413463384065,817ET_99
2022-12-16 02:58:54,ワーワー言っております！ お時間です！ さようなら！👋 今週もお疲れ様でした〜🙋‍♀️ 来週はいよいよ岡-1グランプリ開催！  #ナインティナインANN,1068253783912673280,T2Wx03G4hhQij3G
2022-12-16 02:58:53,わーわー言うとります お時間です さようなら #ナインティナインANN,1039877226664054784,conan_drill
2022-12-16 02:58:52,チーズ牛丼の回  わーわー言うとります お時間です さようなら  #ナインティナインANN,135367130,paradise0819
2022-12-16 02:58:51,わーーわーー 皆さまおやすみなさい☆彡  #ナインティナインANN,121609652,gokura03
2022-12-16 02:58:50,ワーワー言うとります お時間です さようなら お疲れ様でしたー！ #ナインティナインANN,2416810278,chirorian_p
2022-12-16 02:58:44,わーわー言うとります お時間です さようなら #ナインティナインANN,2182526706,RADIOJUNKANN
2022-12-16 02:58:41,わーわー言うとります お時間です さようなら！！  #ナインティナインANN,1120114713470177280,splendidcurry
2022-12-16 02:58:41,わーわー言うとります、 お時間です、さようなら‼️ お疲れ様でした😪 #ナインティナインANN,2211111228,hanihani414
2022-12-16 02:58:39,わーわーいうとります お時間です さようなら！  #ナインティナインANN,836406385319424000,tengallion69
2022-12-16 02:58:38,わーわー言うとります！お時間です！さようなら。お疲れ様でした！#ナインティナインANN,342791662,JUKE0914
2022-12-16 02:58:38,岡村さん、親目線だなw #ナインティナインANN,784321230,503227
2022-12-16 02:58:37,2時間お疲れ様でした！来週岡-1グランプリ！わーわー言うとります お時間です さようなら #ナインティナインANN,2428970029,nn2813nn
2022-12-16 02:58:31,年内ラストの通常放送、とても良きでした。 来年以降のコーナー、縁ありますように。 来週は岡1、楽しみにしています！ わーわー言うとります、お時間です。 さようなら🌟 #ナインティナインANN,1509547571873980419,ArthurNN551242
