created_at,text
2022-01-24 16:31:42,『ENTERTAINMENT MAP』今週はお久しぶりの「音楽好き芸人」各曜日に登場🤣月曜日は #森三中 の #黒沢かずこ さんをお迎えしています🎶黒沢さんにとって憧れのアイドルだった、中山美穂さんの楽曲をお届け🎶「C」 / 中山美穂#THETRAD
2022-01-24 16:31:41,20代から縁側の夫婦してたつよぽんと吾郎さん(コンサートの75畳の広々楽屋で2人ポツンと並んで座っていた）ほのぼのエピソードありがとうございます😊#黒沢かずこ#稲垣吾郎#THETRAD
2022-01-24 16:31:39,ミポリン😍大好きー！！ #THETRAD
2022-01-24 16:31:36,松本人志さんの歌松本さん流して欲しくないんじゃないの？と吾郎店長#THETRAD #TOKYOFM #稲垣吾郎 #吉田明世
2022-01-24 16:31:35,ダウンタウンの歌？声が若っ！！ #THETRAD #稲垣吾郎 #吉田明世 #黒沢かずこ
2022-01-24 16:31:33,はすっぱというワード久しぶりに聴きました🤣吾郎店長、いい！#THETRAD#稲垣吾郎
2022-01-24 16:31:27,黒沢さんがこんなに饒舌だとは😊黒沢さんにとって本当にダウンタウンはアイドルなのね✨こんなキラキラが伝わる感じでお話しされるなんて💕#THETRAD  #TOKYOFM#黒沢かずこ さん#稲垣吾郎　#吉田明世
2022-01-24 16:31:26,みぽりんのドラマ、ラブコメとか見るのが大好きだった。アイドルのラブコメをもっと見たいと黒沢さん。 #稲垣吾郎 #吉田明世 #tokyofm #THETRAD
2022-01-24 16:31:23,#黒沢かずこ さんからいろいろなエピソード！吾郎店長 優しい😊💕#THETRAD  #tokyofm#稲垣吾郎#吉田明世
2022-01-24 16:31:23,鍛えすぎて違う人な松本人志wwwwしぬ #THETRAD
2022-01-24 16:31:20,今の松本さんは体を鍛えすぎて可愛いひとしくんじゃない笑#THETRAD #稲垣吾郎 #吉田明世 #tokyofm  #黒沢かずこ
2022-01-24 16:31:20,ダウンタウンのアルバム、持っていたという。。。😂ライブ、というか、番組の公開録画も行った。。。😂🤣 #THETRAD
2022-01-24 16:31:18,身体ムキムキｗ #THETRAD
2022-01-24 16:31:08,めっちゃムキムキだもんねwww #THETRAD #稲垣吾郎
2022-01-24 16:31:08,#THETRAD #稲垣吾郎 #吉田明世#黒澤かずこ２０代のとき楽屋が同じだった吾郎ちゃんとつよぽんは一人分空けて何もしゃべらず同じ方向向いて座ってた(*´艸`*)さすが～ロハス(*´▽｀*)
2022-01-24 16:31:04,おさむさんと大島さんが結婚の挨拶の時に黒澤さんも一緒に行ったのね吾郎店長の所は75畳位の広〜いライブ会場の楽屋で草彅さんと二人揃って真っ直ぐ同じ方向見てて縁側の老夫婦ロハスだった💗💛エピありがとう🥰黒沢さん #THETRAD
2022-01-24 16:31:02,黒沢さんにとってのアイドルはダウンタウン。松ちゃん声若い♪歌い方がアイドル✨#THETRAD#稲垣吾郎#黒沢かずこ
2022-01-24 16:31:00,えー これ松っちゃんの声なの？高いな #THETRAD
2022-01-24 16:31:00,猫目・・・そこ食いつくかぁ～😳#THETRAD #稲垣吾郎
2022-01-24 16:30:59,松ちゃん😆所ジョージさんが曲提供していた時代が#THETRAD#黒沢かずこ#稲垣吾郎#吉田明世
2022-01-24 16:30:57,松ちゃん😆 #THETRAD
2022-01-24 16:30:57,村上さんから貴重なロハスさん情報が…！挨拶のためドアを開けたら、75畳(村上さん曰く)の広〜い楽屋なのに席ひとつだけ空けて2人並んで座ってた、と。#THETRAD
2022-01-24 16:30:55,#THETRAD 吾郎店長、数年前に共演した時の「森三中・黒沢さんは筋子が好き」を今でも覚えていて、スーパーで筋子を見ると黒沢さんを思い出すとのこと。この共演が2015年のビストロスマップだとすると、とてつもない記憶力だ……。「SMAP×SMAP」2015年12月14日（月）放送内容 https://t.co/BOFM7EPKiy https://t.co/uyd96ukR7E
2022-01-24 16:30:50,黒沢さん、40越えてやっと吾郎さんと喋れるようになったのね😅75畳ほどもある楽屋に挨拶に行ったら、吾郎さんと草彅さんが隣同士に座ってて、何も喋らず前を向いてたって言うエピ😆#THETRAD ＃稲垣吾郎＃黒沢かずこ
2022-01-24 16:30:50,黒沢さんオタクオタクしてていい！！！ #THETRAD
2022-01-24 16:30:48,この松ちゃんの歌好きなら黒沢、中居さんの歌も好きだよきっと #THETRAD
2022-01-24 16:30:47,私持ってたよーダウンタウンのミニアルバム！！ジャケットがすごかった(笑)#THETRAD#稲垣吾郎#吉田明世
2022-01-24 16:30:45,凄い、ダウンタウンマニア😂 #THETRAD
2022-01-24 16:30:45,松ちゃんの歌声！？#THETRAD
2022-01-24 16:30:44,黒沢さんと中居くんも懐かしい#THETRAD #稲垣吾郎 #SMAP #吉田明世 #黒沢かずこ https://t.co/yWWTFNql8X
2022-01-24 16:30:43,ミポリン主役2人が綺麗すぎた眠れる森 #THETRAD#稲垣吾郎
2022-01-24 16:30:42,いろんなエピソードが出てくるね。楽しい😊💕#THETRAD #稲垣吾郎 #吉田明世#黒沢かずこ さん、ありがとうございます。
2022-01-24 16:30:41,白タイツかな｡スーパーで筋子を見ると黒沢さんを思い出す吾郎店長の脅威の記憶力なの・。・稲垣吾郎  #黒沢かずこ さん#黒沢かずこ #稲垣吾郎 #吉田明世 #あなたの人生のグラフはこんな感じ#shindanmaker #稲垣吾郎　＃吉田明世 #THETRAD #toky
2022-01-24 16:30:41,本当だー声かわいい😆#THETRAD#稲垣吾郎　#吉田明世
2022-01-24 16:30:40,吾郎ちゃんの番組で昔のソロ曲が流されたなんて知ったら松本さんびっくりだろうなw#THETRAD #黒沢かずこ
2022-01-24 16:30:39,かわいい声😘#THETRAD
2022-01-24 16:30:39,松っちゃん！🎤🎶アイドルしてる✨全然松ちゃんの声に聞こえない！若い✨#THETRAD #稲垣吾郎  #ハマオカモト #吉田明世 #中川絵美里 #tokyofm
2022-01-24 16:30:35,黒沢さんが見た衝撃的な稲垣吾郎と草彅剛。75畳の広い楽屋で同じ方向を向いて何も喋らず2人揃って座ってた。ロハスだからね💕 #THETRAD #稲垣吾郎 #草彅剛
2022-01-24 16:30:33,#THETRAD #TOKYOFM #稲垣吾郎 #吉田明世　黒沢さんの吾郎さん話有り難う♪初耳でした。
2022-01-24 16:30:31,人志 声　かわいい　^ ^笑#thetrad
2022-01-24 16:30:30,まっちゃんの声ちょっと中居くんぽい #THETRAD
2022-01-24 16:30:27,黒沢さんにとってのアイドルと言えばダウンタウンさん、特に松本さん。彼の歌声を｢可愛い可愛い💓｣と黒沢さん。#THETRAD#TOKYOFM#黒沢かずこ#稲垣吾郎#吉田明世
2022-01-24 16:30:26,地味にモノマネしてる😂 #THETRAD
2022-01-24 16:30:24,本当だ歌声がアイドルっぽい#THETRAD #稲垣吾郎 #吉田明世 #tokyofm  #黒沢かずこ
2022-01-24 16:30:23,#黒沢かずこ さんが斉藤和義さんの番組で喋りまくってたつよぽんみたいに吾郎店長の前でコーフンしてる(≧ω≦)☆#THETRAD#稲垣吾郎
2022-01-24 16:30:19,顔の下半身www面白すぎる🤣 #THETRAD
2022-01-24 16:30:18,アイドルになりたくて芸名もサインも決めていたそう。＃THETRAD　＃TOKYOFM　＃稲垣吾郎　＃吉田明世
2022-01-24 16:30:12,THE TRADはレコードショップ。黒沢さんのアイドルはダウンタウン。声が若い！笑#THETRAD #稲垣吾郎 #吉田明世 #tokyofm  #黒沢かずこ
2022-01-24 16:30:12,「黒沢だったらキューティーハニーかけてほしい」と思ったけど芸と混合しとった #THETRAD
2022-01-24 16:30:10,タイムフリーで遅れて聴いてます黒沢さんとは5、6年ぶりだったんだ〜#稲垣吾郎 #黒沢かずこ#THETRAD
2022-01-24 16:30:09,えっ〜 松ちゃんの声!?www #THETRAD
2022-01-24 16:30:09,森三中黒沢さんの止まらないマシンガントークが面白い😂#THETRAD
2022-01-24 16:30:09,まっちゃん「やめろや！！！！！」って言ってそう（笑）#THETRAD #稲垣吾郎
2022-01-24 16:30:05,松ちゃんの声が可愛いw #THETRAD
