created_at,text
2022-01-24 16:40:00,75畳のだだっ広い楽屋で隣り合って座るまるで縁側の老夫婦のような吾郎さんとつよぽん😂ロハス！！！黒沢さんありがとうございます💕#THETRAD
2022-01-24 16:39:59,東方神起#THETRAD
2022-01-24 16:39:58,夢で逢えたら夢モリスマスマ繋がってるスタッフが同じ#THETRAD#稲垣吾郎
2022-01-24 16:39:57,黒沢かずこさんの歌って踊るの好きですよ｡楽しそうで｡#THETRAD #稲垣吾郎 #黒沢かずこ #吉田明世
2022-01-24 16:39:45,歌への思いがすごく伝わってくるねトークが#THETRAD
2022-01-24 16:39:44,すじこｗ黒沢さん話おもしろすぎる #THETRAD
2022-01-24 16:39:34,黒沢さんおもろー😂#THETRAD
2022-01-24 16:39:29,「僕も好き」と稲垣吾郎さんも高く評価されるビリー・アイリッシュの作品が「体をほぐす時に最適な1曲」というのは、絶妙な選曲です。#THETRAD #tokyofmplus @THETRAD_TFM https://t.co/G0EsRW0Bqn
2022-01-24 16:39:27,5人の東方神起のファンだったなウチの二女LIVEもいってたわ… #THETRAD
2022-01-24 16:39:26,東方神起って、今どうしとんじゃろ？ #THETRAD #稲垣吾郎 #SMAP #吉田明世 #黒沢かずこ
2022-01-24 16:39:22,続いては震えたライブの思い出。東方神起。#THETRAD #稲垣吾郎 #吉田明世 #tokyofm  #黒沢かずこ
2022-01-24 16:39:10,すごくわかる。この曲聴くといつも泣けてくる。歳をとる度に沁みてくるんよね。 #THETRAD
2022-01-24 16:39:10,夢であえたらがあったから、夢モリ、スマスマがある☺️ #THETRAD #稲垣吾郎
2022-01-24 16:39:08,夢で逢えたらのチームがそのままスマスマに✨って吾郎さん😊だから面白いのね👍#THETRAD＃稲垣吾郎＃スマスマ
2022-01-24 16:38:57,黒沢さんお話がおもしろい曲のチョイスも好き #森三中 #黒沢かずこ #THETRAD
2022-01-24 16:38:54,歌詞を読み上げる黒沢さん#THETRAD #TOKYOFM #稲垣吾郎 #吉田明世 #黒沢かずこ
