created_at,text
2023-01-15 10:02:28,
2023-01-15 10:02:28,おはようございます 局長待遇 日曜天国に復帰  
2023-01-15 10:02:30,おはようございます
2023-01-15 10:02:30,あら   声が 
2023-01-15 10:02:30,咳をしても一人 おどけても痛々しい 
2023-01-15 10:02:31,若くないけどわからないわもちろん東野栄次郎さんはわかりますよ  
2023-01-15 10:02:31,東野英治郎さんふうな声
2023-01-15 10:02:32,安住さん 明けましておめでとうございます 無理しないでね
2023-01-15 10:02:32,水戸黄門もできるのか
2023-01-15 10:02:36,安住さん おかえりなさい 確かにまだ鼻声 
2023-01-15 10:02:36,局長待遇殿はお変わりあったなぁ喋るのが辛そう
2023-01-15 10:02:37,東野英治郎さんは確かに鼻声っぽい声だった 
2023-01-15 10:02:37,おはようございます まだ心配ですけど おかえりなさい  
2023-01-15 10:02:38,鼻声でおかえりなさい  
2023-01-15 10:02:38,第一外科部長 安住紳一郎
2023-01-15 10:02:39,おはようさんです ちょっとだけ 安住さん 明けましておめでとうございます 
2023-01-15 10:02:39,安住氏おかえり  
2023-01-15 10:02:39,安住氏 ユミタソおはようございます今日もよろしくお願いします安住氏 体調回復されて本当に良かった改めて今年もよろしくお願いします
2023-01-15 10:02:40,にてねえぇww 
2023-01-15 10:02:42,お帰りなさい  
2023-01-15 10:02:42,安住さん 中澤さん おはようございます 局長 お帰りなさい 胃腸炎で寝込んでいる筈の娘が 布団にくるまりつつ 目をカッ と見開いて ラジオを凝視しています 
2023-01-15 10:02:43,すみません 唐沢財前世代ですw 
2023-01-15 10:02:43,おはようございます 安住さん まだ声がお辛そうだ 
2023-01-15 10:02:43,例えがわからない 笑  
2023-01-15 10:02:44,おはようございます おっ 安住さん  
2023-01-15 10:02:44,おはようございます 横浜は 曇天ですね  
2023-01-15 10:02:45,そうかあけおめか 0  0 おはよござます
2023-01-15 10:02:45,おはようございます0週間ぶり 局長待遇 今年もよろしくお願いします  ˙ᵕ˙  
2023-01-15 10:02:45,東野英治郎のモノマネ まさか鼻声でモノマネにハマる局長ww 
2023-01-15 10:02:46,本日は安住英治郎の日曜天国をお送りしております 
2023-01-15 10:02:47,安住さん まだ鼻声みたいな物ですから 昔の 白い巨塔 の東野英治郎さんのような  東野英治郎さんのモノマネブーム 砂鉄さんもより 青木理さんに似てました 笑   
2023-01-15 10:02:48,やはり白い巨塔は田宮二郎  
