created_at,text
2023-01-15 10:02:25,おはよございます #nichiten
2023-01-15 10:02:25,radikoだからOP流れるのは1分遅れ。 やっぱり鼻声だね🥲 #nichiten
2023-01-15 10:02:26,おはようございます。安住アナやはり鼻声ですね #nichiten
2023-01-15 10:02:26,#nichiten
2023-01-15 10:02:26,@xxx  安住氏ー！  #nichiten
2023-01-15 10:02:27,局長待遇おかえりなさい！ #nichiten
2023-01-15 10:02:27,安住アナ、新年おめでとうございます。 鼻声ですね、心配です…。  #日曜天国 #nichiten
2023-01-15 10:02:28,安住さん 今年もよろしくお願いします🙇‍♂️   #nichiten
2023-01-15 10:02:28,#nichiten
2023-01-15 10:02:28,おはようございます。局長待遇、日曜天国に復帰！ #nichiten
2023-01-15 10:02:30,おはようございます😃 #nichiten
2023-01-15 10:02:30,あら。。。 声が…  #nichiten
2023-01-15 10:02:30,咳をしても一人！　おどけても痛々しい！#nichiten
2023-01-15 10:02:31,若くないけどわからないわ😟もちろん東野栄次郎さんはわかりますよ！    #nichiten
2023-01-15 10:02:31,東野英治郎さんふうな声🤔 #nichiten
2023-01-15 10:02:32,安住さん、明けましておめでとうございます！無理しないでね #nichiten
2023-01-15 10:02:32,水戸黄門もできるのか #nichiten
2023-01-15 10:02:36,安住さん、おかえりなさい！　 確かにまだ鼻声。 #nichiten
2023-01-15 10:02:36,局長待遇殿はお変わりあったなぁ　喋るのが辛そう #nichiten
2023-01-15 10:02:37,東野英治郎さんは確かに鼻声っぽい声だった。 #nichiten
2023-01-15 10:02:37,おはようございます！ まだ心配ですけど、おかえりなさい！ #nichiten
2023-01-15 10:02:38,鼻声でおかえりなさい！  #nichiten
2023-01-15 10:02:38,第一外科部長・安住紳一郎　#nichiten
2023-01-15 10:02:39,おはようさんです。ちょっとだけ。 安住さん、明けましておめでとうございます。#nichiten
2023-01-15 10:02:39,安住氏おかえり！ #nichiten
2023-01-15 10:02:39,安住氏、ユミタソおはようございます☀ 今日もよろしくお願いします❗️ 安住氏、体調回復されて本当に良かった😄 改めて今年もよろしくお願いします😁  #nichiten
2023-01-15 10:02:40,にてねえぇ～～～ww #nichiten
2023-01-15 10:02:42,お帰りなさい！ #nichiten
2023-01-15 10:02:42,安住さん、中澤さん、おはようございます。 局長、お帰りなさい！ 胃腸炎で寝込んでいる筈の娘が、布団にくるまりつつ、目をカッ！と見開いて、ラジオを凝視しています🤭 #nichiten #日曜天国
2023-01-15 10:02:43,すみません、唐沢財前世代ですｗ #nichiten
2023-01-15 10:02:43,おはようございます！安住さん、まだ声がお辛そうだ。　#nichiten
2023-01-15 10:02:43,例えがわからない(笑)。 #nichiten
2023-01-15 10:02:44,おはようございます！ おっ！安住さん！  #nichiten
2023-01-15 10:02:44,おはようございます。横浜は、曇天ですね。 #nichiten  #nichiten
2023-01-15 10:02:45,そうかあけおめか(๑°ω9๑)おはよござます #nichiten
2023-01-15 10:02:45,おはようございます☺︎ 3週間ぶり、局長待遇、今年もよろしくお願いします( ˙ᵕ˙ 🙏🏼)#nichiten #tbsradio
2023-01-15 10:02:45,東野英治郎のモノマネ！ まさか鼻声でモノマネにハマる局長ww  #nichiten
2023-01-15 10:02:46,本日は安住英治郎の日曜天国をお送りしております。  #nichiten
2023-01-15 10:02:47,安住さん「まだ鼻声みたいな物ですから、昔の『白い巨塔』の東野英治郎さんのような」「東野英治郎さんのモノマネブーム」  砂鉄さんもより、青木理さんに似てました（笑） #nichiten #アシタノカレッジ
2023-01-15 10:02:48,やはり白い巨塔は田宮二郎!  #nichiten
2023-01-15 10:02:48,おはようございます。ガラガラ声はボヘミアン派です #nichiten
2023-01-15 10:02:48,安住さん、声がつらそうだねえ  安住紳一郎の日曜天国 | TBSラジオ  https://t.co/ezH3PjaS9i #radiko #安住紳一郎 #中澤有美子 #nichiten #日曜天国
2023-01-15 10:02:50,だっしんおーるないっ♪#nichiten
2023-01-15 10:02:50,確かに安住さん声が鼻声だ #nichiten
2023-01-15 10:02:50,鼻声も余すところなく活用 #nichiten
2023-01-15 10:02:50,東野英治郎というと水戸黄門しか思いつかない  #nichiten
2023-01-15 10:02:52,安住さんおかえりなさーい。 まだ、喉の調子が良くないのねー。 今日も聞くよー。#nichiten
2023-01-15 10:02:52,期間限定若者放置モノマネ #nichiten
2023-01-15 10:02:52,「続くんかいっ！」 #nichiten
2023-01-15 10:02:52,だいぶ鼻声ですよ… #nichiten
2023-01-15 10:02:52,安住氏まだ鼻声ね。ムリしないでね。　 #nichiten
2023-01-15 10:02:53,とうのえいじろう？？ 白い巨塔？？  ご隠居じゃなくて？ #水戸黄門 #nichiten
2023-01-15 10:02:53,鼻声だけれども 二人そろってよかったよかった　#nichiten
2023-01-15 10:02:54,水戸黄門現る！  #nichiten
2023-01-15 10:02:55,みのもんたのダンシングオールナイト歌ってください #tama954 #nichiten
2023-01-15 10:02:56,局長待遇ものすごい鼻声だけどそれが面白いw #nichiten
2023-01-15 10:02:56,theはいるんだっけ？  おはようございます。   #nichiten
2023-01-15 10:02:56,安住さんまだ声が！本調子じゃない所ですが、王！おかえりなさい！　#nichiten
2023-01-15 10:02:57,わからん😅 #nichiten
2023-01-15 10:02:57,かすれ声を活かして東野英治郎のモノマネをする安住局長、おはようございますwww #nichiten
2023-01-15 10:02:59,おはようございます！局長、あけましておめでとうございます。今年もよろしくお願いします。 #nichiten
2023-01-15 10:02:59,大変な状況も炎上してらして #nichiten
2023-01-15 10:02:59,安住さんおかえりなさいwww ものまねからスタート #nichiten
2023-01-15 10:03:00,おはようございます。安住アナは、お帰りなさい、やっぱり、声がまだ本調子じゃないね。#nichiten
2023-01-15 10:03:00,#安住紳一郎 の #日曜天国 #nichiten #tbs  …局長待遇殿、声が本調子ではないなぁ。 昨夜の #ニュースキャスター では分からなかったが、 やはり音声だけだとよく伝わる。
2023-01-15 10:03:00,安住さん、声がまだ鼻声ですね。 #nichiten
2023-01-15 10:03:01,安住紳一郎の日曜天国 │ TBSラジオ  https://t.co/9cdSDxxIFr #radiko #安住紳一郎 #中澤有美子 #nichiten #日曜天国
2023-01-15 10:03:01,#nichiten 安住さんまだ声本調子じゃないね大丈夫かな
2023-01-15 10:03:02,安住紳一郎の日曜天国 | TBSラジオ https://t.co/n60EytIkl2 #radiko #安住紳一郎 #中澤有美子 #nichiten #日曜天国
2023-01-15 10:03:02,東教授？ #nichiten
2023-01-15 10:03:02,唐沢さんバージョンでは、石坂浩二さんの役ですよね、東野さん。 #nichiten
2023-01-15 10:03:04,おはよう御座います  #nichiten
2023-01-15 10:03:04,3週ぶりなのか。 安住さん、少しゆっくり休めたのなら良かった。普段、働き過ぎなのよね😇  ／安住紳一郎の日曜天国 | TBSラジオ  https://t.co/p8bJbfvcci #radiko #安住紳一郎 #中澤有美子 #nichiten #日曜天国
2023-01-15 10:03:07,ラジオで聞くと、声の違和感聞き取りますね #nichiten
2023-01-15 10:03:07,安住しゃん、おかえりなさい #nichiten
2023-01-15 10:03:07,おはようございます 安住氏鼻声だなぁ 私もコロナになった時一週間位だとまだ体調しんどかった #nichiten #お帰りなさい私達の王様
2023-01-15 10:03:07,水戸黄門が全く出てこないのがすげえ。。  #nichiten
2023-01-15 10:03:08,期間限定ものまねブーム #nichiten
2023-01-15 10:03:09,喉の調子が悪いのを利用してモノマネする安住さん #nichiten
2023-01-15 10:03:09,水戸黄門でなくて白い巨塔  #nichiten
2023-01-15 10:03:10,東野英治郎はわからなかったけどダンシングオールナイトは分かったｗ #nichiten
2023-01-15 10:03:11,ラジオで聴くとやっぱりまだ声に違和感ありますね 東野英治郎化　#nichiten
2023-01-15 10:03:12,松の内は過ぎましたが安住さん明けましておめでとうございます #nichiten
2023-01-15 10:03:13,似てるかなぁ😅わからんわからん！    #nichiten
2023-01-15 10:03:13,安住さんコロナお疲れ様でした 🫡 普通の風邪と違って声しばらく戻らないよ、あれ  #nichiten
2023-01-15 10:03:13,ん、やっぱりちょっと声が違う感じ🤨 #nichiten
2023-01-15 10:03:14,#nichiten 白い巨塔での東野英治郎のモノマネ。 ※初代黄門様ではなくて?
2023-01-15 10:03:14,若いのでイメージできない！  #nichiten
2023-01-15 10:03:14,おはようございます 安住さんまだ商売道具のお声が🥲 #nichiten
2023-01-15 10:03:14,安住さんお帰りなさい！ #nichiten
2023-01-15 10:03:15,おはようございます  安住アナご復帰おめでとうございます 今年もよろしくお願い致します  #nichiten
2023-01-15 10:03:15,確かにまだ鼻声、おだいじに… #nichiten #tbsradio
2023-01-15 10:03:16,おはようございます！ #nichiten
2023-01-15 10:03:16,安住さん鼻声 #nichiten
2023-01-15 10:03:17,年末の振り返りにやりそうな似てない物真似www #nichiten
2023-01-15 10:03:18,黄門様だね。ちょっと似てる。 #nichiten
2023-01-15 10:03:18,安住アナお帰りなさいませ。ただ声が調子よろしくないようですね(&gt;_&lt;) #nichiten
2023-01-15 10:03:19,安住さんラジオだと余計に鼻声なの分かりますね〜😢しっかり治りますように、くれぐれもお大事に… #nichiten
2023-01-15 10:03:20,黄門様かいw #nichiten
2023-01-15 10:03:20,安住さん、鼻声で誰だか分からなかった・・笑  #nichiten #日曜天国 #安住紳一郎
2023-01-15 10:03:22,白い巨塔押すなぁ。。。😂 #nichiten
2023-01-15 10:03:22,東野英治郎さん、私の中では黄門様なんだよな  #nichiten
2023-01-15 10:03:23,安住紳一郎の日曜天国 | TBSラジオ  https://t.co/D8O9XvZU4x #radiko #安住紳一郎 #中澤有美子 #nichiten #日曜天国 鼻声ですね。お大事にしてください
2023-01-15 10:03:23,おはようございます( ´∀`) 📻🎶  安住アナおかえりなさい(๑′ᴗ‵๑)  #安住紳一郎 #中澤有美子 #nichiten #TBSラジオ
2023-01-15 10:03:24,まだまだ無理なさらぬよう #nichiten
2023-01-15 10:03:24,安住さんお帰りなさい！ 鼻声だけど元気そうで良かった #nichiten
2023-01-15 10:03:24,喉の違和感から東野英治郎みたいな喋り方がブームになっている局長待遇 #nichiten
2023-01-15 10:03:24,｢905 TBS ラジオ｣ もう、、、AM954じゃないのか、、、  そして、安住さん、声がやはりちょっと。無理しないでください！  あ、おはようございます   #nichiten
2023-01-15 10:03:24,安住さん！おはようございます！！まだお声が辛そうですね…。 #nichiten
2023-01-15 10:03:25,#nichiten このモノマネは分からん
2023-01-15 10:03:25,鼻声なので東野英治郎さんのモノマネにハマっている安住氏 #nichiten
2023-01-15 10:03:25,#nichiten
2023-01-15 10:03:27,鼻が詰まっているので東野英治郎のものまねに凝っている副部長 #nichiten
2023-01-15 10:03:29,「白い巨◯」#nichiten
2023-01-15 10:03:29,おはようございます。安住さん、おかえりなさい!#nichiten
2023-01-15 10:03:30,安住紳一郎の日曜天国 | TBSラジオ | 2023/01/15/日  10:00-11:55 https://t.co/yHeLrYUx6k #nichiten #tbsradio #radiko #安住紳一郎 #中澤有美子 #高橋洋子
2023-01-15 10:03:31,水戸黄門？？ #nichiten
